2.945212933807544,2.7743983742220473
1.857403135648999,1.9054780400480087
0.5589708793165851,2.5356006531738937
0.22012567718133577,2.509717600645752
4.997045711309931,3.0446045934738013
0.59070495426708,5.792139963679571
4.001804036352574,2.3253222853460684
2.316236610921829,0.11304733907013856
2.488083537563863,0.9522196518706202
1.3079222758312967,3.237113186413676
5.71402348044685,1.5363570028903335
1.5383221912855296,2.8826950440280794
1.6240555527146088,0.3837353751570784
2.7484072357265985,0.4879271547428917
2.1662064170144997,3.0498283612318615
4.519867645390151,0.948438514849999
3.0724478583736405,2.6281032752710605
2.967982261932912,4.822440184189894
1.3035077946101756,5.06636115198894
1.493308704036863,4.591486037148279
1.5188009639251447,4.3791431428011
2.5324540747796243,5.489297047753445
3.1851141902310456,5.856907112728664
4.9841004375436455,0.19238424144981037
2.9915306206856798,3.592268037797283
5.164885705975136,1.3707103375242742
5.467827233616241,1.0616601210018046
3.5169674110672795,0.024425832430006678
5.579788577425013,5.08326919134035
2.1496652266429837,2.3969570723833185
2.4180747024714897,3.807704896812596
0.7590087784247322,2.810785600982379
4.226403289492035,0.6179540528540732
1.2104996333653628,2.5763544662061726
2.268110450512105,1.598359878340596
1.2645288979933584,1.9888423494135101
0.6867151272079242,1.0920743764301584
0.5928845329438678,5.311758949367107
0.3591515090635426,2.2363877503041145
1.791269872261966,4.462143228113158
0.8187823217411563,0.10428804982862293
5.847974849196571,1.4328803742800427
5.264265560069272,1.6929078381652563
0.7752540918855048,0.9093945939264535
3.64950204557791,0.8778378010019887
5.641572159172798,4.4849697263256845
3.875797508266781,4.896172781311743
3.8202726577880712,2.1342977186465864
5.563399398453815,3.493174278649411
5.682038358814085,4.2752443022818
1.8357555084733084,1.8746140221825998
4.207602490852533,2.361920240947271
0.4377970166649523,5.442425631903235
1.403653578853749,1.38617368324835
3.8315274733581943,4.236549157922232
0.5927658946986287,5.773204240269726
2.5348804010817276,0.12634772822095314
2.3358123825705532,5.73917093617016
5.622202173436619,4.136003297227521
4.395852602309566,2.347157576849361
2.2755031919213278,0.5686116620740899
4.341825534921163,0.8197997729147314
5.189465574079946,5.053559881528523
3.793199227505256,3.220976503317967
1.4139207413105774,4.2545080310615555
3.5392061529385948,2.895213388563121
5.677329573537415,5.575596038287554
4.847284512690699,4.195456997801804
0.5142798546344988,2.970648541354187
2.1794066281421847,1.4227361321766827
5.11560666967293,1.8115716841147282
4.707298220722603,0.7936158956953508
2.424736827714597,1.3848064815311585
3.115614607967755,2.2531249475905857
4.990164881834003,2.3373606104512277
2.139510690887889,1.6736274380279306
4.134972042103267,5.119477440198926
0.6667088041614967,1.3566996585736626
3.296480302176183,2.94037177169793
3.350751925023323,3.9395298373707366
1.79569594333217,0.4329209727032396
1.0281384247634602,5.1307405365863765
1.8078601772606153,4.6056575327264095
3.7222519730174755,4.252634127970273
3.3298523689852955,0.6006508302933139
0.6826177099585797,3.4155921822324657
1.267286647500705,3.5483480086365353
3.4629253652820164,5.021910759689428
3.2195464365433843,3.21067791841534
2.7735855781628898,4.399444186360476
3.807004128753423,1.898466944221494
1.3478114365615048,3.1248461158344183
5.707084971329835,0.12936599601445234
4.0893667628991786,3.7198060120106176
4.596221955758768,2.1319856676258
2.8673464082095066,3.3358886937569285
3.1064756256747352,3.93398785171485
4.567719826952051,1.0639658167967259
4.331436421158873,2.6318271227312766
0.31262069047117225,0.8877420053295266
3.616151506122715,4.329492415382358
4.328091147459733,2.4571767556887965
5.345857011106051,2.2094460543288834
3.828420715878295,4.955554364012531
3.3326279576945983,0.7701365434157564
0.08457613324797796,2.978191006098392
0.04545594418965916,0.3809766317238065
5.382502107118253,3.1175919163421746
0.04813632947029967,4.233265691391515
3.6978665316368295,0.30162442728873345
3.1651681857883585,0.9565025221185806
1.4980506834446257,4.569611690036812
4.957104782364469,4.990954673682738
1.084843714898781,2.9203007911728927
2.622907819685536,3.509141308895399
1.8379404897496407,0.6563429155973508
2.3542604725793272,0.27982996447422626
2.632967156603453,3.310652889891777
5.090890732358962,2.2362872599858
5.245734953581442,0.10761820836715638
5.108432452692993,2.7774769364027256
2.6603597082091768,4.043514527846312
4.534480867230847,3.557741360472116
4.247561639402986,3.510243706946658
0.8704997605341469,2.19041170767698
3.277522682153501,2.005604667398232
3.7765119173864745,3.118958421536595
0.4754863639436761,3.3563529354264383
5.338611369084398,5.430772645677072
2.7430487179647947,2.815406437256475
1.8679941032181162,5.909155100165799
1.32342082149372,5.007204369909311
4.523632749743834,5.247342836987278
4.055208193341585,2.9744612391522676
3.0078110223917123,0.7022921041691865
5.539102465014247,1.2958394408430098
2.1000988371235776,5.690051544324712
4.024062359733899,0.10333900192346093
4.469608957589159,2.211400959625523
4.22941349366832,3.2649283986869873
1.5868477389012907,0.7176970859855019
0.7857257866674174,0.5459793499564088
0.5196684181715795,2.256503568314548
2.556575434051068,1.0680458132107837
2.2402842422131224,1.2248200051037978
5.220126777263043,2.1748661469314112
2.226367161482504,0.0979215948408199
5.650356021238821,1.1787733781236212
