normLatitude,normLongitude
1.9740680362789524,1.1126026949738872
2.7584688218179543,2.9273345881400252
1.9234238987975096,2.8654903497720836
1.7818288509743208,1.3494129973912556
2.4723733623102637,1.3623190385294484
2.367985430881009,1.8877706842884567
2.5817669763664344,1.7419498253700736
1.0460250278884515,1.7178399961744417
2.5945043466754547,2.5224629256680426
0.9733598146105542,2.386797176071119
0.1303443136486328,2.463283192636715
0.5759626866123404,2.4212490324284306
0.319171865891264,1.925176277098716
1.4930440297379062,0.972684733098303
2.464780681146379,1.0525014627047509
2.7506113839487583,0.8895553556302827
0.40294618853680536,2.600985266314614
2.235575746169446,1.7781286193544856
1.0661462991868373,2.3096718538847094
2.750586305723152,2.3745165711619562
0.7471659284533605,1.7465065087079095
2.784653009997189,0.9536620390237022
2.8817812714526574,2.9079586574499574
0.7368649693465665,2.4826321976097283
2.7640142383024906,2.2156133293481015
1.3013159257575573,1.3089157452288553
2.976551742093401,2.3595550972628954
1.329912264952163,0.613472649170415
1.1169129564580456,1.9929416561387208
2.140144335935442,1.6799420924132045
2.3125233442424493,2.269378972723873
1.7802824355420732,2.838563506276092
2.9608404046160537,2.9117420608306523
0.7896483067371197,1.70121288872459
2.1903994127637088,0.7411603221546466
2.8691206066600214,1.1312819267882426
1.7961509128797102,0.30784168832412667
2.33728401623025,1.172471369025738
2.80568510745767,2.0880427977814975
1.5475679300770726,2.0097176840485527
0.9702106999870951,1.010575581086634
2.2859484550179987,2.4172072638027657
1.7182474313023395,1.8779031873722194
2.8785182171900994,0.43006869449662677
2.384570879794439,0.6441698006589874
2.390444624019423,1.6700362392654653
2.6195400574931362,2.7253442877535234
1.4070359131261774,2.614114236851866
1.2587379421357419,2.628552801252565
2.9697710879495993,2.3696757279988176
2.9417223847938128,2.1215040204882607
1.8137668195134435,2.8088921527508073
1.5983963071026381,2.996151767139372
1.3134299251759254,1.4859197249233227
0.7460272149394175,1.588328034310611
0.6170306003613348,1.7764711372251063
2.2692500878681727,0.8664096431903517
0.05976477374887141,2.5260512072718697
2.4945402268236885,2.932601201114473
1.5763543880777209,2.6776603393440004
2.9034367768495275,2.67457447775841
1.8339532787533908,2.600673496739703
1.4709845450058094,2.5746636788289603
2.0465414433861153,1.9650017774252997
2.559260914109713,2.634307167185641
1.3089673994687065,0.9606515576905308
1.4858356935937604,2.6637272516545565
0.3796387503899555,2.9990914808186586
2.0503369926150534,0.3727295725149272
1.9483129835699362,2.5442351499585296
1.9828681020633174,1.802572444206993
1.258643400495489,1.6564902331417768
2.654267025271208,0.8948675565145114
1.6261186625055264,1.0294866429079708
1.6261434579079062,2.7866933542005308
2.89790931449909,2.690100153309591
2.4761190114978935,2.7116641629344596
1.0752808908399976,1.0725518455662175
2.2639396079722403,2.7255979823680425
2.7303923319133863,2.893308847837874
1.8345511727174482,2.7870894953012035
1.5636646939154426,1.7726913995738387
2.798683448408406,2.6344421271976626
2.605468611792506,2.6652613348806264
2.2660192739208007,1.8039615157525943
1.8011878424886445,2.9341093096079005
1.6981653461363841,2.42201756796668
1.7399372938310997,2.010276973862367
0.9088114699238734,1.8713264761293478
2.4637107456889966,1.8798564210862803
2.825028200780561,2.7391355353936357
1.7502025078419443,2.230550218463291
1.6902662071432368,2.616576622305732
2.7279298933830445,2.9756057460752596
1.594160068057847,2.083479057249043
0.8599780450861836,1.5933843823120708
2.7553870363303448,2.3423428542876796
2.4158507881701228,2.6298405405451746
2.5311109603752167,2.376022192439202
2.3557233110806184,2.6385333259987553
1.5095619195509653,1.684461914059519
2.562999182904109,1.103269843429039
2.0695531963013467,1.4491605735344106
0.9211766566637463,1.9740083938349526
1.7469714409571968,1.5846331781671557
1.6606968562393023,1.7021182764970042
2.3313975016455077,2.538579211050031
2.378840498976552,1.866403964430745
1.9286354811434312,1.9938796907448613
1.869866630461705,1.7586802328109323
0.4796860837004452,0.6004490920982462
1.1223685176361862,2.392403670204578
2.019066901816334,1.7868537018486266
1.7519130103820904,1.3610755598674125
1.7312854043955574,1.0074385675552433
1.580877225933763,2.9748379310331137
1.6261988076232212,2.397758569668855
0.9900780002624189,2.894149973986446
1.5606674183254086,1.888487180218215
2.2631250145601367,2.822626431127893
2.2185543829923677,0.7089477805195283
2.506484195950235,1.4563654471528895
1.6922589296482888,1.30251439694022
2.008052457141309,2.9229311417089083
0.44516473806921664,2.3592856839005902
1.1588866665916564,1.20477988668094
2.170779484695857,1.8936171987986588
1.5848876965618064,2.6188110434446914
0.8168607687381659,1.9639490038167446
1.8714210618063385,2.0338249853910764
2.2786989279797463,2.541203094486277
1.3167565250233304,1.9470981157704195
2.018007447608933,0.8885862929453258
2.6139256383238663,0.7645948455948913
2.638957171379619,2.5701951610799787
1.1301169436695377,2.841575792859718
0.8342539400391491,1.2093287857325548
0.8042678894299577,2.9578180744111506
1.1978350224980303,1.6083263946294837
1.3445569826049941,2.048183900818624
2.0827252970990258,1.1695404718218108
2.765322425771495,2.6129514696812044
2.0549922329218804,0.8369587269533294
2.5189495441224925,1.8231712617561908
2.5882111113946022,2.652492374671839
2.996794020088014,2.3768951674857184
1.0415523339901347,1.7575904150615176
0.4240588113314263,2.0195305090319753
2.7193500489449023,2.141316299263698
1.4682890377802233,1.542727187073797
2.639731140648881,2.491470701491221
0.7406664082606497,2.222972230389085
2.0260938478699217,1.979424846892191
1.9654213867895391,0.5824999512511073
2.0926492450925025,0.4508165867830617
1.3354569106319154,1.1932924415670318
2.8084961018217953,2.343981577987289
1.4237360758237623,1.2616641803467803
2.5614449169449576,0.8335031720998929
0.46140778806204086,2.793850236114734
2.914076064714569,2.228806337567539
2.8625029328539253,1.8581158136574707
2.8913542082138006,2.35222781388389
2.350055589056322,2.537425234899833
1.9839496614893726,2.692430547219307
2.1580960681394505,1.1959249272240187
0.8277996914393494,2.453774237848828
2.9407120272906786,1.6080974735198028
1.8760041075864407,2.5934686643379767
2.9372087285444133,2.567314182551205
0.7842172947240611,2.2668938852825193
2.832185282285824,2.2674343463324638
2.4812762153339376,2.8062482483223006
2.2665785656668653,2.80698069676922
2.9948472190448783,2.361172805235988
1.0728415537102338,1.3018226914762385
2.5567785978479405,2.8203849606154803
2.0732930235171816,2.045660809159132
0.7819002312612596,1.6301721111689194
2.2872871112068554,0.475479708134713
2.4788311737747817,1.088374821202466
2.096680975407852,2.803428111326332
1.9503372881459333,2.3636192314993445
1.7918049936268412,2.094246243121357
2.979507696285711,1.7724634449950099
1.799525192383393,1.5485380008950949
2.696302955410136,2.3903423233884262
